Time [s], Analyzer Name, Decoded Protocol Result
0.877672666666667,I2C,0x09 + ACK
0.877691750000000,I2C,Setup Read to [0x22] + ACK
0.877702250000000,I2C,0x06 + NAK
0.877721375000000,I2C,Setup Write to [0x22] + ACK
0.877733208333333,I2C,0x09 + ACK
0.877743708333333,I2C,0x07 + ACK
0.877763750000000,I2C,Setup Write to [0x22] + ACK
0.877775541666667,I2C,0x0A + ACK
0.877786083333333,I2C,0xE4 + ACK
0.877806083333333,I2C,Setup Write to [0x22] + ACK
0.877817916666667,I2C,0x0E + ACK
0.877828416666667,I2C,0xE2 + ACK
0.877848458333333,I2C,Setup Write to [0x22] + ACK
0.877860250000000,I2C,0x0F + ACK
0.877870791666667,I2C,0xFE + ACK
0.877890750000000,I2C,Setup Write to [0x22] + ACK
0.877902541666667,I2C,0x06 + ACK
0.877921625000000,I2C,Setup Read to [0x22] + ACK
0.877932125000000,I2C,0x24 + NAK
0.877951208333333,I2C,Setup Write to [0x22] + ACK
0.877963041666667,I2C,0x06 + ACK
0.877973541666667,I2C,0x00 + ACK
0.877994041666667,I2C,Setup Write to [0x22] + ACK
0.878005833333333,I2C,0x02 + ACK
0.878024916666667,I2C,Setup Read to [0x22] + ACK
0.878035416666667,I2C,0x03 + NAK
0.878055291666667,I2C,Setup Write to [0x22] + ACK
0.878067083333333,I2C,0x02 + ACK
0.878077625000000,I2C,0x04 + ACK
0.878097583333333,I2C,Setup Write to [0x22] + ACK
0.878109416666667,I2C,0x03 + ACK
0.878128458333333,I2C,Setup Read to [0x22] + ACK
0.878138958333333,I2C,0x20 + NAK
0.878158208333333,I2C,Setup Write to [0x22] + ACK
0.878170000000000,I2C,0x03 + ACK
0.878180541666667,I2C,0x01 + ACK
0.878201500000000,I2C,Setup Write to [0x22] + ACK
0.878213291666667,I2C,0x02 + ACK
0.878232333333333,I2C,Setup Read to [0x22] + ACK
0.878242875000000,I2C,0x04 + NAK
0.878261958333333,I2C,Setup Write to [0x22] + ACK
0.878273750000000,I2C,0x02 + ACK
0.878284250000000,I2C,0x00 + ACK
0.878304500000000,I2C,Setup Write to [0x22] + ACK
0.878316333333333,I2C,0x0B + ACK
0.878326833333333,I2C,0x0F + ACK
0.882496375000000,I2C,Setup Write to [0x22] + ACK
0.882508208333333,I2C,0x42 + ACK
0.882527250000000,I2C,Setup Read to [0x22] + ACK
0.882537791666667,I2C,0x00 + NAK
0.882556750000000,I2C,Setup Write to [0x22] + ACK
0.882568541666667,I2C,0x3E + ACK
0.882587625000000,I2C,Setup Read to [0x22] + ACK
0.882598125000000,I2C,0x00 + NAK
0.882617083333333,I2C,Setup Write to [0x22] + ACK
0.882628875000000,I2C,0x3F + ACK
0.882647958333333,I2C,Setup Read to [0x22] + ACK
0.882658458333333,I2C,0x00 + NAK
0.882681041666667,I2C,Setup Write to [0x22] + ACK
0.882692833333333,I2C,0x41 + ACK
0.882711875000000,I2C,Setup Read to [0x22] + ACK
0.882722416666667,I2C,0x28 + NAK
0.882741958333333,I2C,Setup Write to [0x22] + ACK
0.882753791666667,I2C,0x43 + ACK
0.882773791666667,I2C,Setup Read to [0x22] + ACK
0.882784333333333,I2C,0x00 + ACK
0.882794833333333,I2C,0x00 + ACK
0.882805333333333,I2C,0x00 + NAK
0.882826333333333,I2C,Setup Read to [0x22] + ACK
0.882836875000000,I2C,0x00 + ACK
0.882847375000000,I2C,0x00 + ACK
0.882857875000000,I2C,0x00 + ACK
0.882868416666667,I2C,0x00 + NAK
0.882895500000000,I2C,Setup Write to [0x22] + ACK
0.882907333333333,I2C,0x06 + ACK
0.882926375000000,I2C,Setup Read to [0x22] + ACK
0.882936875000000,I2C,0x00 + NAK
0.882955958333333,I2C,Setup Write to [0x22] + ACK
0.882967750000000,I2C,0x06 + ACK
0.882978250000000,I2C,0x40 + ACK
0.882998500000000,I2C,Setup Write to [0x22] + ACK
0.883010333333333,I2C,0x09 + ACK
0.883029375000000,I2C,Setup Read to [0x22] + ACK
0.883039875000000,I2C,0x07 + NAK
0.883058958333333,I2C,Setup Write to [0x22] + ACK
0.883070750000000,I2C,0x09 + ACK
0.883081291666667,I2C,0x40 + ACK
0.887502000000000,I2C,Setup Write to [0x22] + ACK
0.887513791666667,I2C,0x42 + ACK
0.887532875000000,I2C,Setup Read to [0x22] + ACK
0.887543375000000,I2C,0x00 + NAK
0.887562333333333,I2C,Setup Write to [0x22] + ACK
0.887574166666667,I2C,0x3E + ACK
0.887593208333333,I2C,Setup Read to [0x22] + ACK
0.887603708333333,I2C,0x08 + NAK
0.887622666666667,I2C,Setup Write to [0x22] + ACK
0.887634500000000,I2C,0x3F + ACK
0.887653541666667,I2C,Setup Read to [0x22] + ACK
0.887664041666667,I2C,0x00 + NAK
0.887686625000000,I2C,Setup Write to [0x22] + ACK
0.887698416666667,I2C,0x41 + ACK
0.887717500000000,I2C,Setup Read to [0x22] + ACK
0.887728000000000,I2C,0x28 + NAK
0.887747583333333,I2C,Setup Write to [0x22] + ACK
0.887759375000000,I2C,0x43 + ACK
0.887779416666667,I2C,Setup Read to [0x22] + ACK
0.887789916666667,I2C,0x00 + ACK
0.887800416666667,I2C,0x00 + ACK
0.887810916666667,I2C,0x00 + NAK
0.887831958333333,I2C,Setup Read to [0x22] + ACK
0.887842458333333,I2C,0x00 + ACK
0.887852958333333,I2C,0x00 + ACK
0.887863458333333,I2C,0x00 + ACK
0.887874000000000,I2C,0x00 + NAK
0.892506791666667,I2C,Setup Write to [0x22] + ACK
0.892518625000000,I2C,0x42 + ACK
0.892537666666667,I2C,Setup Read to [0x22] + ACK
0.892548166666667,I2C,0x00 + NAK
0.892567166666667,I2C,Setup Write to [0x22] + ACK
0.892578958333333,I2C,0x3E + ACK
0.892598041666667,I2C,Setup Read to [0x22] + ACK
0.892608541666667,I2C,0x00 + NAK
0.892627500000000,I2C,Setup Write to [0x22] + ACK
0.892639333333333,I2C,0x3F + ACK
0.892658375000000,I2C,Setup Read to [0x22] + ACK
0.892668875000000,I2C,0x00 + NAK
0.892691458333333,I2C,Setup Write to [0x22] + ACK
0.892703250000000,I2C,0x41 + ACK
0.892722333333333,I2C,Setup Read to [0x22] + ACK
0.892732833333333,I2C,0x28 + NAK
0.892752416666667,I2C,Setup Write to [0x22] + ACK
0.892764208333333,I2C,0x43 + ACK
0.892784208333333,I2C,Setup Read to [0x22] + ACK
0.892794750000000,I2C,0x00 + ACK
0.892805250000000,I2C,0x00 + ACK
0.892815750000000,I2C,0x00 + NAK
0.892836750000000,I2C,Setup Read to [0x22] + ACK
0.892847291666667,I2C,0x00 + ACK
0.892857791666667,I2C,0x00 + ACK
0.892868291666667,I2C,0x00 + ACK
0.892878791666667,I2C,0x00 + NAK
1.020158625000000,I2C,Setup Write to [0x22] + ACK
1.020170416666667,I2C,0x0C + ACK
1.020180958333333,I2C,0x01 + ACK
1.020200916666667,I2C,Setup Write to [0x22] + ACK
1.020212750000000,I2C,0x09 + ACK
1.020231833333333,I2C,Setup Read to [0x22] + ACK
1.020242333333333,I2C,0x06 + NAK
1.020261458333333,I2C,Setup Write to [0x22] + ACK
1.020273291666667,I2C,0x09 + ACK
1.020283791666667,I2C,0x07 + ACK
1.020303833333333,I2C,Setup Write to [0x22] + ACK
1.020315625000000,I2C,0x0A + ACK
1.020326166666667,I2C,0xE4 + ACK
1.020346166666667,I2C,Setup Write to [0x22] + ACK
1.020358000000000,I2C,0x0E + ACK
1.020368500000000,I2C,0xE2 + ACK
1.020388541666667,I2C,Setup Write to [0x22] + ACK
1.020400333333333,I2C,0x0F + ACK
1.020410875000000,I2C,0xFE + ACK
1.020430833333333,I2C,Setup Write to [0x22] + ACK
1.020442625000000,I2C,0x06 + ACK
1.020461708333333,I2C,Setup Read to [0x22] + ACK
1.020472250000000,I2C,0x24 + NAK
1.020491291666667,I2C,Setup Write to [0x22] + ACK
1.020503125000000,I2C,0x06 + ACK
1.020513625000000,I2C,0x00 + ACK
1.020534125000000,I2C,Setup Write to [0x22] + ACK
1.020545916666667,I2C,0x02 + ACK
1.020565000000000,I2C,Setup Read to [0x22] + ACK
1.020575500000000,I2C,0x03 + NAK
1.020595375000000,I2C,Setup Write to [0x22] + ACK
1.020607166666667,I2C,0x02 + ACK
1.020617708333333,I2C,0x04 + ACK
1.020637666666667,I2C,Setup Write to [0x22] + ACK
1.020649500000000,I2C,0x03 + ACK
1.020668541666667,I2C,Setup Read to [0x22] + ACK
1.020679083333333,I2C,0x20 + NAK
1.020698291666667,I2C,Setup Write to [0x22] + ACK
1.020710125000000,I2C,0x03 + ACK
1.020720625000000,I2C,0x01 + ACK
1.020741583333333,I2C,Setup Write to [0x22] + ACK
1.020753416666667,I2C,0x02 + ACK
1.020772458333333,I2C,Setup Read to [0x22] + ACK
1.020783000000000,I2C,0x04 + NAK
1.020802083333333,I2C,Setup Write to [0x22] + ACK
1.020813875000000,I2C,0x02 + ACK
1.020824375000000,I2C,0x00 + ACK
1.020844666666667,I2C,Setup Write to [0x22] + ACK
1.020856458333333,I2C,0x0B + ACK
1.020866958333333,I2C,0x0F + ACK
1.025036708333333,I2C,Setup Write to [0x22] + ACK
1.025048541666667,I2C,0x42 + ACK
1.025067583333333,I2C,Setup Read to [0x22] + ACK
1.025078083333333,I2C,0x00 + NAK
1.025097083333333,I2C,Setup Write to [0x22] + ACK
1.025108875000000,I2C,0x3E + ACK
1.025127958333333,I2C,Setup Read to [0x22] + ACK
1.025138458333333,I2C,0x00 + NAK
1.025157416666667,I2C,Setup Write to [0x22] + ACK
1.025169250000000,I2C,0x3F + ACK
1.025188291666667,I2C,Setup Read to [0x22] + ACK
1.025198791666667,I2C,0x00 + NAK
1.025221375000000,I2C,Setup Write to [0x22] + ACK
1.025233208333333,I2C,0x41 + ACK
1.025252250000000,I2C,Setup Read to [0x22] + ACK
1.025262750000000,I2C,0x28 + NAK
1.025282333333333,I2C,Setup Write to [0x22] + ACK
1.025294125000000,I2C,0x43 + ACK
1.025314166666667,I2C,Setup Read to [0x22] + ACK
1.025324666666667,I2C,0x00 + ACK
1.025335208333333,I2C,0x00 + ACK
1.025345708333333,I2C,0x00 + NAK
1.025366708333333,I2C,Setup Read to [0x22] + ACK
1.025377208333333,I2C,0x00 + ACK
1.025387750000000,I2C,0x00 + ACK
1.025398250000000,I2C,0x00 + ACK
1.025408750000000,I2C,0x00 + NAK
1.025435875000000,I2C,Setup Write to [0x22] + ACK
1.025447708333333,I2C,0x06 + ACK
1.025466750000000,I2C,Setup Read to [0x22] + ACK
1.025477250000000,I2C,0x00 + NAK
1.025496333333333,I2C,Setup Write to [0x22] + ACK
1.025508125000000,I2C,0x06 + ACK
1.025518625000000,I2C,0x40 + ACK
1.025538875000000,I2C,Setup Write to [0x22] + ACK
1.025550708333333,I2C,0x09 + ACK
1.025569750000000,I2C,Setup Read to [0x22] + ACK
1.025580250000000,I2C,0x07 + NAK
1.025599333333333,I2C,Setup Write to [0x22] + ACK
1.025611125000000,I2C,0x09 + ACK
1.025621625000000,I2C,0x40 + ACK
1.030041916666667,I2C,Setup Write to [0x22] + ACK
1.030053708333333,I2C,0x42 + ACK
1.030072791666667,I2C,Setup Read to [0x22] + ACK
1.030083291666667,I2C,0x00 + NAK
1.030102250000000,I2C,Setup Write to [0x22] + ACK
1.030114083333333,I2C,0x3E + ACK
1.030133125000000,I2C,Setup Read to [0x22] + ACK
1.030143625000000,I2C,0x08 + NAK
1.030162583333333,I2C,Setup Write to [0x22] + ACK
1.030174375000000,I2C,0x3F + ACK
1.030193458333333,I2C,Setup Read to [0x22] + ACK
1.030203958333333,I2C,0x00 + NAK
1.030226541666667,I2C,Setup Write to [0x22] + ACK
1.030238333333333,I2C,0x41 + ACK
1.030257375000000,I2C,Setup Read to [0x22] + ACK
1.030267916666667,I2C,0x28 + NAK
1.030287458333333,I2C,Setup Write to [0x22] + ACK
1.030299250000000,I2C,0x43 + ACK
1.030319291666667,I2C,Setup Read to [0x22] + ACK
1.030329791666667,I2C,0x00 + ACK
1.030340291666667,I2C,0x00 + ACK
1.030350833333333,I2C,0x00 + NAK
1.030371833333333,I2C,Setup Read to [0x22] + ACK
1.030382333333333,I2C,0x00 + ACK
1.030392833333333,I2C,0x00 + ACK
1.030403333333333,I2C,0x00 + ACK
1.030413875000000,I2C,0x00 + NAK
1.035046958333333,I2C,Setup Write to [0x22] + ACK
1.035058750000000,I2C,0x42 + ACK
1.035077833333333,I2C,Setup Read to [0x22] + ACK
1.035088333333333,I2C,0x00 + NAK
1.035107333333333,I2C,Setup Write to [0x22] + ACK
1.035119125000000,I2C,0x3E + ACK
1.035138166666667,I2C,Setup Read to [0x22] + ACK
1.035148708333333,I2C,0x00 + NAK
1.035167666666667,I2C,Setup Write to [0x22] + ACK
1.035179458333333,I2C,0x3F + ACK
1.035198500000000,I2C,Setup Read to [0x22] + ACK
1.035209041666667,I2C,0x00 + NAK
1.035231583333333,I2C,Setup Write to [0x22] + ACK
1.035243416666667,I2C,0x41 + ACK
1.035262458333333,I2C,Setup Read to [0x22] + ACK
1.035272958333333,I2C,0x28 + NAK
1.035292541666667,I2C,Setup Write to [0x22] + ACK
1.035304333333333,I2C,0x43 + ACK
1.035324375000000,I2C,Setup Read to [0x22] + ACK
1.035334875000000,I2C,0x00 + ACK
1.035345375000000,I2C,0x00 + ACK
1.035355916666667,I2C,0x00 + NAK
1.035376916666667,I2C,Setup Read to [0x22] + ACK
1.035387416666667,I2C,0x00 + ACK
1.035397916666667,I2C,0x00 + ACK
1.035408416666667,I2C,0x00 + ACK
1.035418958333333,I2C,0x00 + NAK
1.163222583333333,I2C,Setup Write to [0x22] + ACK
1.163234375000000,I2C,0x0C + ACK
1.163244916666667,I2C,0x01 + ACK
1.163264875000000,I2C,Setup Write to [0x22] + ACK
1.163276708333333,I2C,0x09 + ACK
1.163295791666667,I2C,Setup Read to [0x22] + ACK
1.163306291666667,I2C,0x06 + NAK
1.163325416666667,I2C,Setup Write to [0x22] + ACK
1.163337208333333,I2C,0x09 + ACK
1.163347750000000,I2C,0x07 + ACK
1.163367791666667,I2C,Setup Write to [0x22] + ACK
1.163379583333333,I2C,0x0A + ACK
1.163390125000000,I2C,0xE4 + ACK
1.163410125000000,I2C,Setup Write to [0x22] + ACK
1.163421958333333,I2C,0x0E + ACK
1.163432458333333,I2C,0xE2 + ACK
1.163452500000000,I2C,Setup Write to [0x22] + ACK
1.163464291666667,I2C,0x0F + ACK
1.163474791666667,I2C,0xFE + ACK
1.163494791666667,I2C,Setup Write to [0x22] + ACK
1.163506583333333,I2C,0x06 + ACK
1.163525666666667,I2C,Setup Read to [0x22] + ACK
1.163536166666667,I2C,0x24 + NAK
1.163555250000000,I2C,Setup Write to [0x22] + ACK
1.163567041666667,I2C,0x06 + ACK
1.163577583333333,I2C,0x00 + ACK
1.163598041666667,I2C,Setup Write to [0x22] + ACK
1.163609875000000,I2C,0x02 + ACK
1.163628916666667,I2C,Setup Read to [0x22] + ACK
1.163639458333333,I2C,0x03 + NAK
1.163659291666667,I2C,Setup Write to [0x22] + ACK
1.163671125000000,I2C,0x02 + ACK
1.163681625000000,I2C,0x04 + ACK
1.163701583333333,I2C,Setup Write to [0x22] + ACK
1.163713416666667,I2C,0x03 + ACK
1.163732458333333,I2C,Setup Read to [0x22] + ACK
1.163742958333333,I2C,0x20 + NAK
1.163762208333333,I2C,Setup Write to [0x22] + ACK
1.163774000000000,I2C,0x03 + ACK
1.163784500000000,I2C,0x01 + ACK
1.163805458333333,I2C,Setup Write to [0x22] + ACK
1.163817291666667,I2C,0x02 + ACK
1.163836333333333,I2C,Setup Read to [0x22] + ACK
1.163846833333333,I2C,0x04 + NAK
1.163865916666667,I2C,Setup Write to [0x22] + ACK
1.163877750000000,I2C,0x02 + ACK
1.163888250000000,I2C,0x00 + ACK
1.163908500000000,I2C,Setup Write to [0x22] + ACK
1.163920291666667,I2C,0x0B + ACK
1.163930791666667,I2C,0x0F + ACK
1.168099583333333,I2C,Setup Write to [0x22] + ACK
1.168111375000000,I2C,0x42 + ACK
1.168130416666667,I2C,Setup Read to [0x22] + ACK
1.168140958333333,I2C,0x00 + NAK
1.168159916666667,I2C,Setup Write to [0x22] + ACK
1.168171708333333,I2C,0x3E + ACK
1.168190791666667,I2C,Setup Read to [0x22] + ACK
1.168201291666667,I2C,0x00 + NAK
1.168220250000000,I2C,Setup Write to [0x22] + ACK
1.168232041666667,I2C,0x3F + ACK
1.168251125000000,I2C,Setup Read to [0x22] + ACK
1.168261625000000,I2C,0x00 + NAK
1.168284166666667,I2C,Setup Write to [0x22] + ACK
1.168296000000000,I2C,0x41 + ACK
1.168315041666667,I2C,Setup Read to [0x22] + ACK
1.168325541666667,I2C,0x28 + NAK
1.168345125000000,I2C,Setup Write to [0x22] + ACK
1.168356916666667,I2C,0x43 + ACK
1.168376916666667,I2C,Setup Read to [0x22] + ACK
1.168387458333333,I2C,0x00 + ACK
1.168397958333333,I2C,0x00 + ACK
1.168408458333333,I2C,0x00 + NAK
1.168429458333333,I2C,Setup Read to [0x22] + ACK
1.168439958333333,I2C,0x00 + ACK
1.168450500000000,I2C,0x00 + ACK
1.168461000000000,I2C,0x00 + ACK
1.168471500000000,I2C,0x00 + NAK
1.168498625000000,I2C,Setup Write to [0x22] + ACK
1.168510416666667,I2C,0x06 + ACK
1.168529500000000,I2C,Setup Read to [0x22] + ACK
1.168540000000000,I2C,0x00 + NAK
1.168559041666667,I2C,Setup Write to [0x22] + ACK
1.168570875000000,I2C,0x06 + ACK
1.168581375000000,I2C,0x40 + ACK
1.168601625000000,I2C,Setup Write to [0x22] + ACK
1.168613416666667,I2C,0x09 + ACK
1.168632500000000,I2C,Setup Read to [0x22] + ACK
1.168643000000000,I2C,0x07 + NAK
1.168662041666667,I2C,Setup Write to [0x22] + ACK
1.168673875000000,I2C,0x09 + ACK
1.168684375000000,I2C,0x40 + ACK
1.173104708333333,I2C,Setup Write to [0x22] + ACK
1.173116541666667,I2C,0x42 + ACK
1.173135583333333,I2C,Setup Read to [0x22] + ACK
1.173146083333333,I2C,0x00 + NAK
1.173165083333333,I2C,Setup Write to [0x22] + ACK
1.173176875000000,I2C,0x3E + ACK
1.173195958333333,I2C,Setup Read to [0x22] + ACK
1.173206458333333,I2C,0x08 + NAK
1.173225416666667,I2C,Setup Write to [0x22] + ACK
1.173237208333333,I2C,0x3F + ACK
1.173256250000000,I2C,Setup Read to [0x22] + ACK
1.173266791666667,I2C,0x00 + NAK
1.173289333333333,I2C,Setup Write to [0x22] + ACK
1.173301125000000,I2C,0x41 + ACK
1.173320208333333,I2C,Setup Read to [0x22] + ACK
1.173330708333333,I2C,0x28 + NAK
1.173350250000000,I2C,Setup Write to [0x22] + ACK
1.173362083333333,I2C,0x43 + ACK
1.173382083333333,I2C,Setup Read to [0x22] + ACK
1.173392583333333,I2C,0x00 + ACK
1.173403125000000,I2C,0x00 + ACK
1.173413625000000,I2C,0x00 + NAK
1.173434625000000,I2C,Setup Read to [0x22] + ACK
1.173445125000000,I2C,0x00 + ACK
1.173455666666667,I2C,0x00 + ACK
1.173466166666667,I2C,0x00 + ACK
1.173476666666667,I2C,0x00 + NAK
1.178109708333333,I2C,Setup Write to [0x22] + ACK
1.178121500000000,I2C,0x42 + ACK
1.178140541666667,I2C,Setup Read to [0x22] + ACK
1.178151083333333,I2C,0x00 + NAK
1.178170041666667,I2C,Setup Write to [0x22] + ACK
1.178181833333333,I2C,0x3E + ACK
1.178200916666667,I2C,Setup Read to [0x22] + ACK
1.178211416666667,I2C,0x00 + NAK
1.178230375000000,I2C,Setup Write to [0x22] + ACK
1.178242208333333,I2C,0x3F + ACK
1.178261250000000,I2C,Setup Read to [0x22] + ACK
1.178271750000000,I2C,0x00 + NAK
1.178294333333333,I2C,Setup Write to [0x22] + ACK
1.178306125000000,I2C,0x41 + ACK
1.178325208333333,I2C,Setup Read to [0x22] + ACK
1.178335708333333,I2C,0x28 + NAK
1.178355250000000,I2C,Setup Write to [0x22] + ACK
1.178367083333333,I2C,0x43 + ACK
1.178387083333333,I2C,Setup Read to [0x22] + ACK
1.178397583333333,I2C,0x00 + ACK
1.178408125000000,I2C,0x00 + ACK
1.178418625000000,I2C,0x00 + NAK
1.178439625000000,I2C,Setup Read to [0x22] + ACK
1.178450125000000,I2C,0x00 + ACK
1.178460666666667,I2C,0x00 + ACK
1.178471166666667,I2C,0x00 + ACK
1.178481666666667,I2C,0x00 + NAK
1.305782916666667,I2C,Setup Write to [0x22] + ACK
1.305794708333333,I2C,0x0C + ACK
1.305805250000000,I2C,0x01 + ACK
1.305825208333333,I2C,Setup Write to [0x22] + ACK
1.305837041666667,I2C,0x09 + ACK
1.305856083333333,I2C,Setup Read to [0x22] + ACK
1.305866625000000,I2C,0x06 + NAK
1.305885750000000,I2C,Setup Write to [0x22] + ACK
1.305897541666667,I2C,0x09 + ACK
1.305908083333333,I2C,0x07 + ACK
1.305928083333333,I2C,Setup Write to [0x22] + ACK
1.305939916666667,I2C,0x0A + ACK
1.305950416666667,I2C,0xE4 + ACK
1.305970458333333,I2C,Setup Write to [0x22] + ACK
1.305982250000000,I2C,0x0E + ACK
1.305992750000000,I2C,0xE2 + ACK
1.306012791666667,I2C,Setup Write to [0x22] + ACK
1.306024625000000,I2C,0x0F + ACK
1.306035125000000,I2C,0xFE + ACK
1.306055083333333,I2C,Setup Write to [0x22] + ACK
1.306066875000000,I2C,0x06 + ACK
1.306085958333333,I2C,Setup Read to [0x22] + ACK
1.306096458333333,I2C,0x24 + NAK
1.306115541666667,I2C,Setup Write to [0x22] + ACK
1.306127333333333,I2C,0x06 + ACK
1.306137833333333,I2C,0x00 + ACK
1.306158333333333,I2C,Setup Write to [0x22] + ACK
1.306170125000000,I2C,0x02 + ACK
1.306189208333333,I2C,Setup Read to [0x22] + ACK
1.306199708333333,I2C,0x03 + NAK
1.306219583333333,I2C,Setup Write to [0x22] + ACK
1.306231375000000,I2C,0x02 + ACK
1.306241875000000,I2C,0x04 + ACK
1.306261875000000,I2C,Setup Write to [0x22] + ACK
1.306273666666667,I2C,0x03 + ACK
1.306292750000000,I2C,Setup Read to [0x22] + ACK
1.306303250000000,I2C,0x20 + NAK
1.306322458333333,I2C,Setup Write to [0x22] + ACK
1.306334291666667,I2C,0x03 + ACK
1.306344791666667,I2C,0x01 + ACK
1.306365750000000,I2C,Setup Write to [0x22] + ACK
1.306377541666667,I2C,0x02 + ACK
1.306396625000000,I2C,Setup Read to [0x22] + ACK
1.306407125000000,I2C,0x04 + NAK
1.306426208333333,I2C,Setup Write to [0x22] + ACK
1.306438000000000,I2C,0x02 + ACK
1.306448500000000,I2C,0x00 + ACK
1.306468750000000,I2C,Setup Write to [0x22] + ACK
1.306480583333333,I2C,0x0B + ACK
1.306491083333333,I2C,0x0F + ACK
1.310660083333333,I2C,Setup Write to [0x22] + ACK
1.310671875000000,I2C,0x42 + ACK
1.310690958333333,I2C,Setup Read to [0x22] + ACK
1.310701458333333,I2C,0x00 + NAK
1.310720416666667,I2C,Setup Write to [0x22] + ACK
1.310732208333333,I2C,0x3E + ACK
1.310751291666667,I2C,Setup Read to [0x22] + ACK
1.310761791666667,I2C,0x00 + NAK
1.310780750000000,I2C,Setup Write to [0x22] + ACK
1.310792541666667,I2C,0x3F + ACK
1.310811625000000,I2C,Setup Read to [0x22] + ACK
1.310822125000000,I2C,0x00 + NAK
1.310844666666667,I2C,Setup Write to [0x22] + ACK
1.310856458333333,I2C,0x41 + ACK
1.310875541666667,I2C,Setup Read to [0x22] + ACK
1.310886041666667,I2C,0x28 + NAK
1.310905625000000,I2C,Setup Write to [0x22] + ACK
1.310917416666667,I2C,0x43 + ACK
1.310937416666667,I2C,Setup Read to [0x22] + ACK
1.310947958333333,I2C,0x00 + ACK
1.310958416666667,I2C,0x00 + ACK
1.310968958333333,I2C,0x00 + NAK
1.310989958333333,I2C,Setup Read to [0x22] + ACK
1.311000458333333,I2C,0x00 + ACK
1.311010958333333,I2C,0x00 + ACK
1.311021458333333,I2C,0x00 + ACK
1.311031958333333,I2C,0x00 + NAK
1.311059125000000,I2C,Setup Write to [0x22] + ACK
1.311070916666667,I2C,0x06 + ACK
1.311090000000000,I2C,Setup Read to [0x22] + ACK
1.311100500000000,I2C,0x00 + NAK
1.311119541666667,I2C,Setup Write to [0x22] + ACK
1.311131375000000,I2C,0x06 + ACK
1.311141875000000,I2C,0x40 + ACK
1.311162125000000,I2C,Setup Write to [0x22] + ACK
1.311173916666667,I2C,0x09 + ACK
1.311193000000000,I2C,Setup Read to [0x22] + ACK
1.311203500000000,I2C,0x07 + NAK
1.311222541666667,I2C,Setup Write to [0x22] + ACK
1.311234375000000,I2C,0x09 + ACK
1.311244875000000,I2C,0x40 + ACK
1.315665166666667,I2C,Setup Write to [0x22] + ACK
1.315677000000000,I2C,0x42 + ACK
1.315696041666667,I2C,Setup Read to [0x22] + ACK
1.315706541666667,I2C,0x00 + NAK
1.315725541666667,I2C,Setup Write to [0x22] + ACK
1.315737333333333,I2C,0x3E + ACK
1.315756375000000,I2C,Setup Read to [0x22] + ACK
1.315766916666667,I2C,0x08 + NAK
1.315785875000000,I2C,Setup Write to [0x22] + ACK
1.315797666666667,I2C,0x3F + ACK
1.315816708333333,I2C,Setup Read to [0x22] + ACK
1.315827250000000,I2C,0x00 + NAK
1.315849791666667,I2C,Setup Write to [0x22] + ACK
1.315861625000000,I2C,0x41 + ACK
1.315880666666667,I2C,Setup Read to [0x22] + ACK
1.315891166666667,I2C,0x28 + NAK
1.315910750000000,I2C,Setup Write to [0x22] + ACK
1.315922541666667,I2C,0x43 + ACK
1.315942583333333,I2C,Setup Read to [0x22] + ACK
1.315953083333333,I2C,0x00 + ACK
1.315963583333333,I2C,0x00 + ACK
1.315974083333333,I2C,0x00 + NAK
1.315995125000000,I2C,Setup Read to [0x22] + ACK
1.316005625000000,I2C,0x00 + ACK
1.316016125000000,I2C,0x00 + ACK
1.316026625000000,I2C,0x00 + ACK
1.316037083333333,I2C,0x00 + NAK
1.320670250000000,I2C,Setup Write to [0x22] + ACK
1.320682083333333,I2C,0x42 + ACK
1.320701125000000,I2C,Setup Read to [0x22] + ACK
1.320711625000000,I2C,0x00 + NAK
1.320730625000000,I2C,Setup Write to [0x22] + ACK
1.320742416666667,I2C,0x3E + ACK
1.320761500000000,I2C,Setup Read to [0x22] + ACK
1.320772000000000,I2C,0x00 + NAK
1.320790958333333,I2C,Setup Write to [0x22] + ACK
1.320802750000000,I2C,0x3F + ACK
1.320821833333333,I2C,Setup Read to [0x22] + ACK
1.320832333333333,I2C,0x00 + NAK
1.320854875000000,I2C,Setup Write to [0x22] + ACK
1.320866708333333,I2C,0x41 + ACK
1.320885750000000,I2C,Setup Read to [0x22] + ACK
1.320896250000000,I2C,0x28 + NAK
1.320915833333333,I2C,Setup Write to [0x22] + ACK
1.320927625000000,I2C,0x43 + ACK
1.320947625000000,I2C,Setup Read to [0x22] + ACK
1.320958166666667,I2C,0x00 + ACK
1.320968625000000,I2C,0x00 + ACK
1.320979166666667,I2C,0x00 + NAK
1.321000166666667,I2C,Setup Read to [0x22] + ACK
1.321010666666667,I2C,0x00 + ACK
1.321021166666667,I2C,0x00 + ACK
1.321031666666667,I2C,0x00 + ACK
1.321042208333333,I2C,0x00 + NAK
1.448819791666667,I2C,Setup Write to [0x22] + ACK
1.448831583333333,I2C,0x0C + ACK
1.448842125000000,I2C,0x01 + ACK
1.448862083333333,I2C,Setup Write to [0x22] + ACK
1.448873916666667,I2C,0x09 + ACK
1.448893000000000,I2C,Setup Read to [0x22] + ACK
1.448903500000000,I2C,0x06 + NAK
1.448922625000000,I2C,Setup Write to [0x22] + ACK
1.448934458333333,I2C,0x09 + ACK
