Time [s], Analyzer Name, Decoded Protocol Result
0.823930708333333,I2C,0x00 + NAK
0.823953291666667,I2C,Setup Write to [0x22] + ACK
0.823965083333333,I2C,0x41 + ACK
0.823984166666667,I2C,Setup Read to [0x22] + ACK
0.823994666666667,I2C,0x28 + NAK
0.824014250000000,I2C,Setup Write to [0x22] + ACK
0.824026041666667,I2C,0x43 + ACK
0.824046083333333,I2C,Setup Read to [0x22] + ACK
0.824056583333333,I2C,0x00 + ACK
0.824067083333333,I2C,0x00 + ACK
0.824077625000000,I2C,0x00 + NAK
0.824098625000000,I2C,Setup Read to [0x22] + ACK
0.824109125000000,I2C,0x00 + ACK
0.824119625000000,I2C,0x00 + ACK
0.824130166666667,I2C,0x00 + ACK
0.824140666666667,I2C,0x00 + NAK
0.828774750000000,I2C,Setup Write to [0x22] + ACK
0.828786541666667,I2C,0x42 + ACK
0.828805625000000,I2C,Setup Read to [0x22] + ACK
0.828816125000000,I2C,0x00 + NAK
0.828835125000000,I2C,Setup Write to [0x22] + ACK
0.828846916666667,I2C,0x3E + ACK
0.828866000000000,I2C,Setup Read to [0x22] + ACK
0.828876500000000,I2C,0x00 + NAK
0.828895458333333,I2C,Setup Write to [0x22] + ACK
0.828907250000000,I2C,0x3F + ACK
0.828926333333333,I2C,Setup Read to [0x22] + ACK
0.828936833333333,I2C,0x00 + NAK
0.828959416666667,I2C,Setup Write to [0x22] + ACK
0.828971208333333,I2C,0x41 + ACK
0.828990291666667,I2C,Setup Read to [0x22] + ACK
0.829000791666667,I2C,0x28 + NAK
0.829020375000000,I2C,Setup Write to [0x22] + ACK
0.829032166666667,I2C,0x43 + ACK
0.829052166666667,I2C,Setup Read to [0x22] + ACK
0.829062708333333,I2C,0x00 + ACK
0.829073208333333,I2C,0x00 + ACK
0.829083708333333,I2C,0x00 + NAK
0.829104708333333,I2C,Setup Read to [0x22] + ACK
0.829115250000000,I2C,0x00 + ACK
0.829125750000000,I2C,0x00 + ACK
0.829136250000000,I2C,0x00 + ACK
0.829146791666667,I2C,0x00 + NAK
0.833781208333333,I2C,Setup Write to [0x22] + ACK
0.833793000000000,I2C,0x42 + ACK
0.833812083333333,I2C,Setup Read to [0x22] + ACK
0.833822583333333,I2C,0x00 + NAK
0.833841583333333,I2C,Setup Write to [0x22] + ACK
0.833853375000000,I2C,0x3E + ACK
0.833872458333333,I2C,Setup Read to [0x22] + ACK
0.833882958333333,I2C,0x00 + NAK
0.833901916666667,I2C,Setup Write to [0x22] + ACK
0.833913750000000,I2C,0x3F + ACK
0.833932791666667,I2C,Setup Read to [0x22] + ACK
0.833943291666667,I2C,0x00 + NAK
0.833965875000000,I2C,Setup Write to [0x22] + ACK
0.833977708333333,I2C,0x41 + ACK
0.833996750000000,I2C,Setup Read to [0x22] + ACK
0.834007291666667,I2C,0x28 + NAK
0.834026833333333,I2C,Setup Write to [0x22] + ACK
0.834038625000000,I2C,0x43 + ACK
0.834058666666667,I2C,Setup Read to [0x22] + ACK
0.834069166666667,I2C,0x00 + ACK
0.834079708333333,I2C,0x00 + ACK
0.834090208333333,I2C,0x00 + NAK
0.834111208333333,I2C,Setup Read to [0x22] + ACK
0.834121708333333,I2C,0x00 + ACK
0.834132250000000,I2C,0x00 + ACK
0.834142750000000,I2C,0x00 + ACK
0.834153250000000,I2C,0x00 + NAK
0.838787458333333,I2C,Setup Write to [0x22] + ACK
0.838799250000000,I2C,0x42 + ACK
0.838818333333333,I2C,Setup Read to [0x22] + ACK
0.838828833333333,I2C,0x00 + NAK
0.838847833333333,I2C,Setup Write to [0x22] + ACK
0.838859625000000,I2C,0x3E + ACK
0.838878666666667,I2C,Setup Read to [0x22] + ACK
0.838889208333333,I2C,0x00 + NAK
0.838908166666667,I2C,Setup Write to [0x22] + ACK
0.838919958333333,I2C,0x3F + ACK
0.838939041666667,I2C,Setup Read to [0x22] + ACK
0.838949541666667,I2C,0x00 + NAK
0.838972125000000,I2C,Setup Write to [0x22] + ACK
0.838983916666667,I2C,0x41 + ACK
0.839003000000000,I2C,Setup Read to [0x22] + ACK
0.839013500000000,I2C,0x28 + NAK
0.839033083333333,I2C,Setup Write to [0x22] + ACK
0.839044875000000,I2C,0x43 + ACK
0.839064916666667,I2C,Setup Read to [0x22] + ACK
0.839075416666667,I2C,0x00 + ACK
0.839085916666667,I2C,0x00 + ACK
0.839096458333333,I2C,0x00 + NAK
0.839117458333333,I2C,Setup Read to [0x22] + ACK
0.839127958333333,I2C,0x00 + ACK
0.839138500000000,I2C,0x00 + ACK
0.839149000000000,I2C,0x00 + ACK
0.839159500000000,I2C,0x00 + NAK
0.843793541666667,I2C,Setup Write to [0x22] + ACK
0.843805333333333,I2C,0x42 + ACK
0.843824416666667,I2C,Setup Read to [0x22] + ACK
0.843834916666667,I2C,0x00 + NAK
0.843853916666667,I2C,Setup Write to [0x22] + ACK
0.843865708333333,I2C,0x3E + ACK
0.843884791666667,I2C,Setup Read to [0x22] + ACK
0.843895291666667,I2C,0x00 + NAK
0.843914250000000,I2C,Setup Write to [0x22] + ACK
0.843926083333333,I2C,0x3F + ACK
0.843945125000000,I2C,Setup Read to [0x22] + ACK
0.843955625000000,I2C,0x00 + NAK
0.843978208333333,I2C,Setup Write to [0x22] + ACK
0.843990000000000,I2C,0x41 + ACK
0.844009083333333,I2C,Setup Read to [0x22] + ACK
0.844019583333333,I2C,0x28 + NAK
0.844039166666667,I2C,Setup Write to [0x22] + ACK
0.844050958333333,I2C,0x43 + ACK
0.844071000000000,I2C,Setup Read to [0x22] + ACK
0.844081500000000,I2C,0x00 + ACK
0.844092000000000,I2C,0x00 + ACK
0.844102541666667,I2C,0x00 + NAK
0.844123541666667,I2C,Setup Read to [0x22] + ACK
0.844134041666667,I2C,0x00 + ACK
0.844144541666667,I2C,0x00 + ACK
0.844155083333333,I2C,0x00 + ACK
0.844165583333333,I2C,0x00 + NAK
0.848799375000000,I2C,Setup Write to [0x22] + ACK
0.848811208333333,I2C,0x42 + ACK
0.848830250000000,I2C,Setup Read to [0x22] + ACK
0.848840750000000,I2C,0x00 + NAK
0.848859750000000,I2C,Setup Write to [0x22] + ACK
0.848871541666667,I2C,0x3E + ACK
0.848890625000000,I2C,Setup Read to [0x22] + ACK
0.848901125000000,I2C,0x00 + NAK
0.848920083333333,I2C,Setup Write to [0x22] + ACK
0.848931875000000,I2C,0x3F + ACK
0.848950958333333,I2C,Setup Read to [0x22] + ACK
0.848961458333333,I2C,0x00 + NAK
0.848984041666667,I2C,Setup Write to [0x22] + ACK
0.848995833333333,I2C,0x41 + ACK
0.849014916666667,I2C,Setup Read to [0x22] + ACK
0.849025416666667,I2C,0x28 + NAK
0.849044958333333,I2C,Setup Write to [0x22] + ACK
0.849056791666667,I2C,0x43 + ACK
0.849076791666667,I2C,Setup Read to [0x22] + ACK
0.849087291666667,I2C,0x00 + ACK
0.849097833333333,I2C,0x00 + ACK
0.849108333333333,I2C,0x00 + NAK
0.849129333333333,I2C,Setup Read to [0x22] + ACK
0.849139833333333,I2C,0x00 + ACK
0.849150375000000,I2C,0x00 + ACK
0.849160875000000,I2C,0x00 + ACK
0.849171375000000,I2C,0x00 + NAK
0.853805708333333,I2C,Setup Write to [0x22] + ACK
0.853817541666667,I2C,0x42 + ACK
0.853836583333333,I2C,Setup Read to [0x22] + ACK
0.853847125000000,I2C,0x00 + NAK
0.853866083333333,I2C,Setup Write to [0x22] + ACK
0.853877875000000,I2C,0x3E + ACK
0.853896958333333,I2C,Setup Read to [0x22] + ACK
0.853907458333333,I2C,0x00 + NAK
0.853926416666667,I2C,Setup Write to [0x22] + ACK
0.853938250000000,I2C,0x3F + ACK
0.853957291666667,I2C,Setup Read to [0x22] + ACK
0.853967833333333,I2C,0x00 + NAK
0.853990375000000,I2C,Setup Write to [0x22] + ACK
0.854002208333333,I2C,0x41 + ACK
0.854021250000000,I2C,Setup Read to [0x22] + ACK
0.854031750000000,I2C,0x28 + NAK
0.854051333333333,I2C,Setup Write to [0x22] + ACK
0.854063125000000,I2C,0x43 + ACK
0.854083166666667,I2C,Setup Read to [0x22] + ACK
0.854093666666667,I2C,0x00 + ACK
0.854104208333333,I2C,0x00 + ACK
0.854114708333333,I2C,0x00 + NAK
0.854135708333333,I2C,Setup Read to [0x22] + ACK
0.854146208333333,I2C,0x00 + ACK
0.854156750000000,I2C,0x00 + ACK
0.854167250000000,I2C,0x00 + ACK
0.854177750000000,I2C,0x00 + NAK
0.858812041666667,I2C,Setup Write to [0x22] + ACK
0.858823833333333,I2C,0x42 + ACK
0.858842916666667,I2C,Setup Read to [0x22] + ACK
0.858853416666667,I2C,0x00 + NAK
0.858872416666667,I2C,Setup Write to [0x22] + ACK
0.858884208333333,I2C,0x3E + ACK
0.858903291666667,I2C,Setup Read to [0x22] + ACK
0.858913791666667,I2C,0x00 + NAK
0.858932750000000,I2C,Setup Write to [0x22] + ACK
0.858944541666667,I2C,0x3F + ACK
0.858963625000000,I2C,Setup Read to [0x22] + ACK
0.858974125000000,I2C,0x00 + NAK
0.858996708333333,I2C,Setup Write to [0x22] + ACK
0.859008541666667,I2C,0x41 + ACK
0.859027583333333,I2C,Setup Read to [0x22] + ACK
0.859038083333333,I2C,0x28 + NAK
0.859057666666667,I2C,Setup Write to [0x22] + ACK
0.859069458333333,I2C,0x43 + ACK
0.859089500000000,I2C,Setup Read to [0x22] + ACK
0.859100000000000,I2C,0x00 + ACK
0.859110541666667,I2C,0x00 + ACK
0.859121041666667,I2C,0x00 + NAK
0.859142041666667,I2C,Setup Read to [0x22] + ACK
0.859152541666667,I2C,0x00 + ACK
0.859163083333333,I2C,0x00 + ACK
0.859173583333333,I2C,0x00 + ACK
0.859184083333333,I2C,0x00 + NAK
0.863818250000000,I2C,Setup Write to [0x22] + ACK
0.863830083333333,I2C,0x42 + ACK
0.863849125000000,I2C,Setup Read to [0x22] + ACK
0.863859625000000,I2C,0x00 + NAK
0.863878625000000,I2C,Setup Write to [0x22] + ACK
0.863890416666667,I2C,0x3E + ACK
0.863909500000000,I2C,Setup Read to [0x22] + ACK
0.863920000000000,I2C,0x00 + NAK
0.863938958333333,I2C,Setup Write to [0x22] + ACK
0.863950791666667,I2C,0x3F + ACK
0.863969833333333,I2C,Setup Read to [0x22] + ACK
0.863980333333333,I2C,0x00 + NAK
0.864002916666667,I2C,Setup Write to [0x22] + ACK
0.864014708333333,I2C,0x41 + ACK
0.864033791666667,I2C,Setup Read to [0x22] + ACK
0.864044291666667,I2C,0x28 + NAK
0.864063875000000,I2C,Setup Write to [0x22] + ACK
0.864075666666667,I2C,0x43 + ACK
0.864095708333333,I2C,Setup Read to [0x22] + ACK
0.864106208333333,I2C,0x00 + ACK
0.864116708333333,I2C,0x00 + ACK
0.864127208333333,I2C,0x00 + NAK
0.864148250000000,I2C,Setup Read to [0x22] + ACK
0.864158750000000,I2C,0x00 + ACK
0.864169250000000,I2C,0x00 + ACK
0.864179750000000,I2C,0x00 + ACK
0.864190291666667,I2C,0x00 + NAK
0.868824291666667,I2C,Setup Write to [0x22] + ACK
0.868836125000000,I2C,0x42 + ACK
0.868855166666667,I2C,Setup Read to [0x22] + ACK
0.868865666666667,I2C,0x00 + NAK
0.868884666666667,I2C,Setup Write to [0x22] + ACK
0.868896458333333,I2C,0x3E + ACK
0.868915541666667,I2C,Setup Read to [0x22] + ACK
0.868926041666667,I2C,0x00 + NAK
0.868945000000000,I2C,Setup Write to [0x22] + ACK
0.868956791666667,I2C,0x3F + ACK
0.868975875000000,I2C,Setup Read to [0x22] + ACK
0.868986375000000,I2C,0x00 + NAK
0.869008958333333,I2C,Setup Write to [0x22] + ACK
0.869020750000000,I2C,0x41 + ACK
0.869039791666667,I2C,Setup Read to [0x22] + ACK
0.869050333333333,I2C,0x28 + NAK
0.869069875000000,I2C,Setup Write to [0x22] + ACK
0.869081708333333,I2C,0x43 + ACK
0.869101708333333,I2C,Setup Read to [0x22] + ACK
0.869112208333333,I2C,0x00 + ACK
0.869122750000000,I2C,0x00 + ACK
0.869133250000000,I2C,0x00 + NAK
0.869154250000000,I2C,Setup Read to [0x22] + ACK
0.869164750000000,I2C,0x00 + ACK
0.869175291666667,I2C,0x00 + ACK
0.869185791666667,I2C,0x00 + ACK
0.869196291666667,I2C,0x00 + NAK
0.873830250000000,I2C,Setup Write to [0x22] + ACK
0.873842041666667,I2C,0x42 + ACK
0.873861125000000,I2C,Setup Read to [0x22] + ACK
0.873871625000000,I2C,0x00 + NAK
0.873890625000000,I2C,Setup Write to [0x22] + ACK
0.873902416666667,I2C,0x3E + ACK
0.873921458333333,I2C,Setup Read to [0x22] + ACK
0.873932000000000,I2C,0x00 + NAK
0.873950916666667,I2C,Setup Write to [0x22] + ACK
0.873962750000000,I2C,0x3F + ACK
0.873981791666667,I2C,Setup Read to [0x22] + ACK
0.873992333333333,I2C,0x00 + NAK
0.874014875000000,I2C,Setup Write to [0x22] + ACK
0.874026708333333,I2C,0x41 + ACK
0.874045750000000,I2C,Setup Read to [0x22] + ACK
0.874056250000000,I2C,0x28 + NAK
0.874075833333333,I2C,Setup Write to [0x22] + ACK
0.874087625000000,I2C,0x43 + ACK
0.874107625000000,I2C,Setup Read to [0x22] + ACK
0.874118166666667,I2C,0x00 + ACK
0.874128666666667,I2C,0x00 + ACK
0.874139166666667,I2C,0x00 + NAK
0.874160166666667,I2C,Setup Read to [0x22] + ACK
0.874170708333333,I2C,0x00 + ACK
0.874181208333333,I2C,0x00 + ACK
0.874191708333333,I2C,0x00 + ACK
0.874202208333333,I2C,0x00 + NAK
0.878835625000000,I2C,Setup Write to [0x22] + ACK
0.878847416666667,I2C,0x42 + ACK
0.878866500000000,I2C,Setup Read to [0x22] + ACK
0.878877000000000,I2C,0x00 + NAK
0.878896000000000,I2C,Setup Write to [0x22] + ACK
0.878907791666667,I2C,0x3E + ACK
0.878926833333333,I2C,Setup Read to [0x22] + ACK
0.878937375000000,I2C,0x00 + NAK
0.878956333333333,I2C,Setup Write to [0x22] + ACK
0.878968125000000,I2C,0x3F + ACK
0.878987166666667,I2C,Setup Read to [0x22] + ACK
0.878997708333333,I2C,0x00 + NAK
0.879020250000000,I2C,Setup Write to [0x22] + ACK
0.879032041666667,I2C,0x41 + ACK
0.879051125000000,I2C,Setup Read to [0x22] + ACK
0.879061625000000,I2C,0x28 + NAK
0.879081208333333,I2C,Setup Write to [0x22] + ACK
0.879093000000000,I2C,0x43 + ACK
0.879113000000000,I2C,Setup Read to [0x22] + ACK
0.879123541666667,I2C,0x00 + ACK
0.879134041666667,I2C,0x00 + ACK
0.879144541666667,I2C,0x00 + NAK
0.879165541666667,I2C,Setup Read to [0x22] + ACK
0.879176041666667,I2C,0x00 + ACK
0.879186583333333,I2C,0x00 + ACK
0.879197083333333,I2C,0x00 + ACK
0.879207583333333,I2C,0x00 + NAK
0.883841208333333,I2C,Setup Write to [0x22] + ACK
0.883853000000000,I2C,0x42 + ACK
0.883872083333333,I2C,Setup Read to [0x22] + ACK
0.883882583333333,I2C,0x00 + NAK
0.883901583333333,I2C,Setup Write to [0x22] + ACK
0.883913375000000,I2C,0x3E + ACK
0.883932458333333,I2C,Setup Read to [0x22] + ACK
0.883942958333333,I2C,0x00 + NAK
0.883961916666667,I2C,Setup Write to [0x22] + ACK
0.883973708333333,I2C,0x3F + ACK
0.883992791666667,I2C,Setup Read to [0x22] + ACK
0.884003291666667,I2C,0x00 + NAK
0.884025875000000,I2C,Setup Write to [0x22] + ACK
0.884037666666667,I2C,0x41 + ACK
0.884056708333333,I2C,Setup Read to [0x22] + ACK
0.884067250000000,I2C,0x28 + NAK
0.884086791666667,I2C,Setup Write to [0x22] + ACK
0.884098625000000,I2C,0x43 + ACK
0.884118625000000,I2C,Setup Read to [0x22] + ACK
0.884129166666667,I2C,0x00 + ACK
0.884139666666667,I2C,0x00 + ACK
0.884150166666667,I2C,0x00 + NAK
0.884171166666667,I2C,Setup Read to [0x22] + ACK
0.884181666666667,I2C,0x00 + ACK
0.884192208333333,I2C,0x00 + ACK
0.884202708333333,I2C,0x00 + ACK
0.884213208333333,I2C,0x00 + NAK
0.888846958333333,I2C,Setup Write to [0x22] + ACK
0.888858750000000,I2C,0x42 + ACK
0.888877791666667,I2C,Setup Read to [0x22] + ACK
0.888888333333333,I2C,0x00 + NAK
0.888907291666667,I2C,Setup Write to [0x22] + ACK
0.888919083333333,I2C,0x3E + ACK
0.888938166666667,I2C,Setup Read to [0x22] + ACK
0.888948666666667,I2C,0x00 + NAK
0.888967625000000,I2C,Setup Write to [0x22] + ACK
0.888979416666667,I2C,0x3F + ACK
0.888998500000000,I2C,Setup Read to [0x22] + ACK
0.889009000000000,I2C,0x00 + NAK
0.889031583333333,I2C,Setup Write to [0x22] + ACK
0.889043375000000,I2C,0x41 + ACK
0.889062416666667,I2C,Setup Read to [0x22] + ACK
0.889072958333333,I2C,0x28 + NAK
0.889092500000000,I2C,Setup Write to [0x22] + ACK
0.889104333333333,I2C,0x43 + ACK
0.889124333333333,I2C,Setup Read to [0x22] + ACK
0.889134875000000,I2C,0x00 + ACK
0.889145375000000,I2C,0x00 + ACK
0.889155875000000,I2C,0x00 + NAK
0.889176875000000,I2C,Setup Read to [0x22] + ACK
0.889187416666667,I2C,0x00 + ACK
0.889197916666667,I2C,0x00 + ACK
0.889208416666667,I2C,0x00 + ACK
0.889218916666667,I2C,0x00 + NAK
0.893852750000000,I2C,Setup Write to [0x22] + ACK
0.893864541666667,I2C,0x42 + ACK
0.893883625000000,I2C,Setup Read to [0x22] + ACK
0.893894125000000,I2C,0x00 + NAK
0.893913125000000,I2C,Setup Write to [0x22] + ACK
0.893924916666667,I2C,0x3E + ACK
0.893944000000000,I2C,Setup Read to [0x22] + ACK
0.893954500000000,I2C,0x00 + NAK
0.893973458333333,I2C,Setup Write to [0x22] + ACK
0.893985250000000,I2C,0x3F + ACK
0.894004333333333,I2C,Setup Read to [0x22] + ACK
0.894014833333333,I2C,0x00 + NAK
0.894037416666667,I2C,Setup Write to [0x22] + ACK
0.894049208333333,I2C,0x41 + ACK
0.894068291666667,I2C,Setup Read to [0x22] + ACK
0.894078791666667,I2C,0x28 + NAK
0.894098333333333,I2C,Setup Write to [0x22] + ACK
0.894110166666667,I2C,0x43 + ACK
0.894130166666667,I2C,Setup Read to [0x22] + ACK
0.894140708333333,I2C,0x00 + ACK
0.894151208333333,I2C,0x00 + ACK
0.894161708333333,I2C,0x00 + NAK
0.894182708333333,I2C,Setup Read to [0x22] + ACK
0.894193208333333,I2C,0x00 + ACK
0.894203750000000,I2C,0x00 + ACK
0.894214250000000,I2C,0x00 + ACK
0.894224750000000,I2C,0x00 + NAK
0.898858375000000,I2C,Setup Write to [0x22] + ACK
0.898870208333333,I2C,0x42 + ACK
0.898889250000000,I2C,Setup Read to [0x22] + ACK
0.898899791666667,I2C,0x00 + NAK
0.898918750000000,I2C,Setup Write to [0x22] + ACK
0.898930541666667,I2C,0x3E + ACK
0.898949625000000,I2C,Setup Read to [0x22] + ACK
0.898960125000000,I2C,0x00 + NAK
0.898979083333333,I2C,Setup Write to [0x22] + ACK
0.898990875000000,I2C,0x3F + ACK
0.899009958333333,I2C,Setup Read to [0x22] + ACK
0.899020458333333,I2C,0x00 + NAK
0.899043041666667,I2C,Setup Write to [0x22] + ACK
0.899054833333333,I2C,0x41 + ACK
0.899073916666667,I2C,Setup Read to [0x22] + ACK
0.899084416666667,I2C,0x28 + NAK
0.899103958333333,I2C,Setup Write to [0x22] + ACK
0.899115791666667,I2C,0x43 + ACK
0.899135791666667,I2C,Setup Read to [0x22] + ACK
0.899146333333333,I2C,0x00 + ACK
0.899156833333333,I2C,0x00 + ACK
0.899167333333333,I2C,0x00 + NAK
0.899188333333333,I2C,Setup Read to [0x22] + ACK
0.899198833333333,I2C,0x00 + ACK
0.899209375000000,I2C,0x00 + ACK
0.899219875000000,I2C,0x00 + ACK
0.899230375000000,I2C,0x00 + NAK
0.903863833333333,I2C,Setup Write to [0x22] + ACK
0.903875666666667,I2C,0x42 + ACK
0.903894708333333,I2C,Setup Read to [0x22] + ACK
0.903905208333333,I2C,0x00 + NAK
0.903924208333333,I2C,Setup Write to [0x22] + ACK
0.903936000000000,I2C,0x3E + ACK
0.903955041666667,I2C,Setup Read to [0x22] + ACK
0.903965583333333,I2C,0x00 + NAK
0.903984541666667,I2C,Setup Write to [0x22] + ACK
0.903996333333333,I2C,0x3F + ACK
0.904015416666667,I2C,Setup Read to [0x22] + ACK
0.904025916666667,I2C,0x00 + NAK
0.904048500000000,I2C,Setup Write to [0x22] + ACK
0.904060291666667,I2C,0x41 + ACK
0.904079375000000,I2C,Setup Read to [0x22] + ACK
0.904089875000000,I2C,0x28 + NAK
0.904109416666667,I2C,Setup Write to [0x22] + ACK
0.904121250000000,I2C,0x43 + ACK
0.904141250000000,I2C,Setup Read to [0x22] + ACK
0.904151791666667,I2C,0x00 + ACK
0.904162291666667,I2C,0x00 + ACK
0.904172791666667,I2C,0x00 + NAK
0.904193791666667,I2C,Setup Read to [0x22] + ACK
0.904204333333333,I2C,0x00 + ACK
0.904214833333333,I2C,0x00 + ACK
0.904225333333333,I2C,0x00 + ACK
0.904235875000000,I2C,0x00 + NAK
0.908869291666667,I2C,Setup Write to [0x22] + ACK
0.908881083333333,I2C,0x42 + ACK
0.908900166666667,I2C,Setup Read to [0x22] + ACK
0.908910666666667,I2C,0x00 + NAK
0.908929625000000,I2C,Setup Write to [0x22] + ACK
0.908941458333333,I2C,0x3E + ACK
0.908960500000000,I2C,Setup Read to [0x22] + ACK
0.908971000000000,I2C,0x00 + NAK
0.908989958333333,I2C,Setup Write to [0x22] + ACK
0.909001791666667,I2C,0x3F + ACK
0.909020833333333,I2C,Setup Read to [0x22] + ACK
0.909031333333333,I2C,0x00 + NAK
0.909053916666667,I2C,Setup Write to [0x22] + ACK
0.909065708333333,I2C,0x41 + ACK
0.909084791666667,I2C,Setup Read to [0x22] + ACK
0.909095291666667,I2C,0x28 + NAK
0.909114833333333,I2C,Setup Write to [0x22] + ACK
0.909126666666667,I2C,0x43 + ACK
0.909146666666667,I2C,Setup Read to [0x22] + ACK
0.909157208333333,I2C,0x00 + ACK
0.909167708333333,I2C,0x00 + ACK
0.909178208333333,I2C,0x00 + NAK
0.909199208333333,I2C,Setup Read to [0x22] + ACK
0.909209708333333,I2C,0x00 + ACK
0.909220250000000,I2C,0x00 + ACK
0.909230750000000,I2C,0x00 + ACK
0.909241250000000,I2C,0x00 + NAK
0.913874708333333,I2C,Setup Write to [0x22] + ACK
0.913886500000000,I2C,0x42 + ACK
0.913905541666667,I2C,Setup Read to [0x22] + ACK
0.913916083333333,I2C,0x00 + NAK
0.913935041666667,I2C,Setup Write to [0x22] + ACK
0.913946833333333,I2C,0x3E + ACK
0.913965916666667,I2C,Setup Read to [0x22] + ACK
0.913976416666667,I2C,0x00 + NAK
0.913995375000000,I2C,Setup Write to [0x22] + ACK
0.914007208333333,I2C,0x3F + ACK
0.914026250000000,I2C,Setup Read to [0x22] + ACK
0.914036750000000,I2C,0x00 + NAK
0.914059333333333,I2C,Setup Write to [0x22] + ACK
0.914071125000000,I2C,0x41 + ACK
0.914090208333333,I2C,Setup Read to [0x22] + ACK
0.914100708333333,I2C,0x28 + NAK
0.914120291666667,I2C,Setup Write to [0x22] + ACK
0.914132083333333,I2C,0x43 + ACK
0.914152083333333,I2C,Setup Read to [0x22] + ACK
0.914162625000000,I2C,0x00 + ACK
0.914173125000000,I2C,0x00 + ACK
0.914183625000000,I2C,0x00 + NAK
0.914204625000000,I2C,Setup Read to [0x22] + ACK
0.914215125000000,I2C,0x00 + ACK
0.914225666666667,I2C,0x00 + ACK
0.914236166666667,I2C,0x00 + ACK
0.914246666666667,I2C,0x00 + NAK
0.918879958333333,I2C,Setup Write to [0x22] + ACK
0.918891791666667,I2C,0x42 + ACK
0.918910833333333,I2C,Setup Read to [0x22] + ACK
0.918921333333333,I2C,0x00 + NAK
0.918940333333333,I2C,Setup Write to [0x22] + ACK
0.918952125000000,I2C,0x3E + ACK
0.918971208333333,I2C,Setup Read to [0x22] + ACK
0.918981708333333,I2C,0x00 + NAK
0.919000666666667,I2C,Setup Write to [0x22] + ACK
0.919012458333333,I2C,0x3F + ACK
0.919031541666667,I2C,Setup Read to [0x22] + ACK
0.919042041666667,I2C,0x00 + NAK
0.919064625000000,I2C,Setup Write to [0x22] + ACK
0.919076416666667,I2C,0x41 + ACK
0.919095500000000,I2C,Setup Read to [0x22] + ACK
0.919106000000000,I2C,0x28 + NAK
0.919125541666667,I2C,Setup Write to [0x22] + ACK
0.919137375000000,I2C,0x43 + ACK
0.919157375000000,I2C,Setup Read to [0x22] + ACK
0.919167875000000,I2C,0x00 + ACK
0.919178416666667,I2C,0x00 + ACK
0.919188916666667,I2C,0x00 + NAK
0.919209916666667,I2C,Setup Read to [0x22] + ACK
0.919220416666667,I2C,0x00 + ACK
0.919230916666667,I2C,0x00 + ACK
0.919241416666667,I2C,0x00 + ACK
0.919251958333333,I2C,0x00 + NAK
0.923884958333333,I2C,Setup Write to [0x22] + ACK
0.923896750000000,I2C,0x42 + ACK
0.923915833333333,I2C,Setup Read to [0x22] + ACK
0.923926333333333,I2C,0x00 + NAK
0.923945333333333,I2C,Setup Write to [0x22] + ACK
0.923957125000000,I2C,0x3E + ACK
0.923976166666667,I2C,Setup Read to [0x22] + ACK
0.923986708333333,I2C,0x00 + NAK
0.924005666666667,I2C,Setup Write to [0x22] + ACK
0.924017458333333,I2C,0x3F + ACK
0.924036500000000,I2C,Setup Read to [0x22] + ACK
0.924047041666667,I2C,0x00 + NAK
0.924069583333333,I2C,Setup Write to [0x22] + ACK
0.924081416666667,I2C,0x41 + ACK
0.924100458333333,I2C,Setup Read to [0x22] + ACK
0.924110958333333,I2C,0x28 + NAK
0.924130541666667,I2C,Setup Write to [0x22] + ACK
0.924142333333333,I2C,0x43 + ACK
0.924162375000000,I2C,Setup Read to [0x22] + ACK
0.924172875000000,I2C,0x00 + ACK
0.924183375000000,I2C,0x00 + ACK
0.924193916666667,I2C,0x00 + NAK
0.924214916666667,I2C,Setup Read to [0x22] + ACK
0.924225416666667,I2C,0x00 + ACK
0.924235916666667,I2C,0x00 + ACK
0.924246458333333,I2C,0x00 + ACK
0.924256958333333,I2C,0x00 + NAK
0.928890333333333,I2C,Setup Write to [0x22] + ACK
0.928902125000000,I2C,0x42 + ACK
0.928921166666667,I2C,Setup Read to [0x22] + ACK
0.928931666666667,I2C,0x00 + NAK
0.928950666666667,I2C,Setup Write to [0x22] + ACK
0.928962458333333,I2C,0x3E + ACK
0.928981541666667,I2C,Setup Read to [0x22] + ACK
0.928992041666667,I2C,0x00 + NAK
0.929011000000000,I2C,Setup Write to [0x22] + ACK
0.929022791666667,I2C,0x3F + ACK
0.929041833333333,I2C,Setup Read to [0x22] + ACK
0.929052375000000,I2C,0x00 + NAK
0.929074916666667,I2C,Setup Write to [0x22] + ACK
0.929086708333333,I2C,0x41 + ACK
0.929105791666667,I2C,Setup Read to [0x22] + ACK
0.929116291666667,I2C,0x28 + NAK
0.929135833333333,I2C,Setup Write to [0x22] + ACK
0.929147666666667,I2C,0x43 + ACK
0.929167666666667,I2C,Setup Read to [0x22] + ACK
0.929178166666667,I2C,0x00 + ACK
0.929188666666667,I2C,0x00 + ACK
0.929199208333333,I2C,0x00 + NAK
0.929220208333333,I2C,Setup Read to [0x22] + ACK
0.929230708333333,I2C,0x00 + ACK
0.929241208333333,I2C,0x00 + ACK
0.929251708333333,I2C,0x00 + ACK
0.929262208333333,I2C,0x00 + NAK
0.933895458333333,I2C,Setup Write to [0x22] + ACK
0.933907250000000,I2C,0x42 + ACK
0.933926333333333,I2C,Setup Read to [0x22] + ACK
